year,market,artist_name,artist_id,track_name,track_id,popularity,artist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
2019,US,Faye Webster,5szilpXHcwOqnyKLqGco5j,Kingston,5WbfFTuIldjL9x7W6y5l7R,69,"['atlanta indie', 'indie pop']",0.73,0.355,10,-9.13,0,0.0359,0.154,0.00155,0.117,0.56,142.143,audio_features,spotify:track:5WbfFTuIldjL9x7W6y5l7R,https://api.spotify.com/v1/tracks/5WbfFTuIldjL9x7W6y5l7R,https://api.spotify.com/v1/audio-analysis/5WbfFTuIldjL9x7W6y5l7R,202653,4
2019,US,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,Did It Again,4guBZjUyrGoHsTahO3IHdj,71,"['melodic rap', 'pluggnb', 'rap', 'trap']",0.686,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,0.186,148.775,audio_features,spotify:track:4guBZjUyrGoHsTahO3IHdj,https://api.spotify.com/v1/tracks/4guBZjUyrGoHsTahO3IHdj,https://api.spotify.com/v1/audio-analysis/4guBZjUyrGoHsTahO3IHdj,116240,4
2019,GB,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,Did It Again,4guBZjUyrGoHsTahO3IHdj,71,"['melodic rap', 'pluggnb', 'rap', 'trap']",0.686,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,0.186,148.775,audio_features,spotify:track:4guBZjUyrGoHsTahO3IHdj,https://api.spotify.com/v1/tracks/4guBZjUyrGoHsTahO3IHdj,https://api.spotify.com/v1/audio-analysis/4guBZjUyrGoHsTahO3IHdj,116240,4
2019,US,Surfaces,4ETSs924pXMzjIeD6E9b4u,Sunday Best,1Cv1YLb4q0RzL6pybtaMLo,72,"['bedroom soul', 'pop']",0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,audio_features,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo,158571,4
2019,US,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,Bandit (with YoungBoy Never Broke Again),6Gg1gjgKi2AK4e0qzsR7sd,71,"['chicago rap', 'melodic rap']",0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,audio_features,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/tracks/6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/audio-analysis/6Gg1gjgKi2AK4e0qzsR7sd,189323,4
2019,GB,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,Bandit (with YoungBoy Never Broke Again),6Gg1gjgKi2AK4e0qzsR7sd,71,"['chicago rap', 'melodic rap']",0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,audio_features,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/tracks/6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/audio-analysis/6Gg1gjgKi2AK4e0qzsR7sd,189323,4
2019,US,DaBaby,4r63FhuTkUYltbVAg5TQnk,BOP,6Ozh9Ok6h4Oi1wUSLtBseN,72,"['north carolina hip hop', 'rap', 'trap']",0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,audio_features,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/tracks/6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/audio-analysis/6Ozh9Ok6h4Oi1wUSLtBseN,159715,4
2019,US,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,Sanguine Paradise,3XiNC94b4Tq1xwv70sQJGN,69,"['melodic rap', 'philly rap', 'rap', 'trap']",0.729,0.603,6,-6.736,0,0.0666,0.0948,0.0,0.113,0.207,134.972,audio_features,spotify:track:3XiNC94b4Tq1xwv70sQJGN,https://api.spotify.com/v1/tracks/3XiNC94b4Tq1xwv70sQJGN,https://api.spotify.com/v1/audio-analysis/3XiNC94b4Tq1xwv70sQJGN,243976,4
2019,US,Jaah SLT,6oUVQSkgFOPuv5g2hRCONc,Tuff,5nCg0pD9BpWouChvS8eMSO,71,['viral rap'],0.939,0.23,5,-13.924,1,0.137,0.255,0.0,0.0574,0.549,99.941,audio_features,spotify:track:5nCg0pD9BpWouChvS8eMSO,https://api.spotify.com/v1/tracks/5nCg0pD9BpWouChvS8eMSO,https://api.spotify.com/v1/audio-analysis/5nCg0pD9BpWouChvS8eMSO,124960,4
2019,US,Polo G,6AgTAQt8XS6jRWi4sX7w49,Through Da Storm,3NqCEpT8xsHdzpiRlM1kpS,71,['chicago rap'],0.71,0.49,1,-9.832,1,0.246,0.128,0.0,0.0942,0.621,74.351,audio_features,spotify:track:3NqCEpT8xsHdzpiRlM1kpS,https://api.spotify.com/v1/tracks/3NqCEpT8xsHdzpiRlM1kpS,https://api.spotify.com/v1/audio-analysis/3NqCEpT8xsHdzpiRlM1kpS,195587,4
2019,GB,Polo G,6AgTAQt8XS6jRWi4sX7w49,Through Da Storm,3NqCEpT8xsHdzpiRlM1kpS,71,['chicago rap'],0.71,0.49,1,-9.832,1,0.246,0.128,0.0,0.0942,0.621,74.351,audio_features,spotify:track:3NqCEpT8xsHdzpiRlM1kpS,https://api.spotify.com/v1/tracks/3NqCEpT8xsHdzpiRlM1kpS,https://api.spotify.com/v1/audio-analysis/3NqCEpT8xsHdzpiRlM1kpS,195587,4
2019,NL,Polo G,6AgTAQt8XS6jRWi4sX7w49,Through Da Storm,3NqCEpT8xsHdzpiRlM1kpS,71,['chicago rap'],0.71,0.49,1,-9.832,1,0.246,0.128,0.0,0.0942,0.621,74.351,audio_features,spotify:track:3NqCEpT8xsHdzpiRlM1kpS,https://api.spotify.com/v1/tracks/3NqCEpT8xsHdzpiRlM1kpS,https://api.spotify.com/v1/audio-analysis/3NqCEpT8xsHdzpiRlM1kpS,195587,4
2019,US,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,Love Me,4e0FYxSROat25pH16zMTZI,73,"['melodic rap', 'pluggnb', 'rap', 'trap']",0.719,0.538,11,-6.897,0,0.28,0.632,0.0,0.135,0.803,204.132,audio_features,spotify:track:4e0FYxSROat25pH16zMTZI,https://api.spotify.com/v1/tracks/4e0FYxSROat25pH16zMTZI,https://api.spotify.com/v1/audio-analysis/4e0FYxSROat25pH16zMTZI,117013,4
2019,GB,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,Love Me,4e0FYxSROat25pH16zMTZI,73,"['melodic rap', 'pluggnb', 'rap', 'trap']",0.719,0.538,11,-6.897,0,0.28,0.632,0.0,0.135,0.803,204.132,audio_features,spotify:track:4e0FYxSROat25pH16zMTZI,https://api.spotify.com/v1/tracks/4e0FYxSROat25pH16zMTZI,https://api.spotify.com/v1/audio-analysis/4e0FYxSROat25pH16zMTZI,117013,4
2019,NL,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,Love Me,4e0FYxSROat25pH16zMTZI,73,"['melodic rap', 'pluggnb', 'rap', 'trap']",0.719,0.538,11,-6.897,0,0.28,0.632,0.0,0.135,0.803,204.132,audio_features,spotify:track:4e0FYxSROat25pH16zMTZI,https://api.spotify.com/v1/tracks/4e0FYxSROat25pH16zMTZI,https://api.spotify.com/v1/audio-analysis/4e0FYxSROat25pH16zMTZI,117013,4
2019,US,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,God Speed,4GeyPGMzh6VwdNcaCufY9f,67,['oklahoma country'],0.583,0.0819,0,-15.249,1,0.04,0.869,0.0,0.103,0.167,79.385,audio_features,spotify:track:4GeyPGMzh6VwdNcaCufY9f,https://api.spotify.com/v1/tracks/4GeyPGMzh6VwdNcaCufY9f,https://api.spotify.com/v1/audio-analysis/4GeyPGMzh6VwdNcaCufY9f,253360,4
2019,US,Sasha Alex Sloan,4xnihxcoXWK3UqryOSnbw5,Dancing With Your Ghost,1TQXIltqoZ5XXyfCbAeSQQ,77,"['alt z', 'electropop', 'pop']",0.629,0.328,11,-8.284,1,0.029,0.768,2.5e-05,0.103,0.389,74.953,audio_features,spotify:track:1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/tracks/1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/audio-analysis/1TQXIltqoZ5XXyfCbAeSQQ,197732,4
2019,GB,Sasha Alex Sloan,4xnihxcoXWK3UqryOSnbw5,Dancing With Your Ghost,1TQXIltqoZ5XXyfCbAeSQQ,77,"['alt z', 'electropop', 'pop']",0.629,0.328,11,-8.284,1,0.029,0.768,2.5e-05,0.103,0.389,74.953,audio_features,spotify:track:1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/tracks/1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/audio-analysis/1TQXIltqoZ5XXyfCbAeSQQ,197732,4
2019,IN,Sasha Alex Sloan,4xnihxcoXWK3UqryOSnbw5,Dancing With Your Ghost,1TQXIltqoZ5XXyfCbAeSQQ,77,"['alt z', 'electropop', 'pop']",0.629,0.328,11,-8.284,1,0.029,0.768,2.5e-05,0.103,0.389,74.953,audio_features,spotify:track:1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/tracks/1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/audio-analysis/1TQXIltqoZ5XXyfCbAeSQQ,197732,4
2019,NL,Sasha Alex Sloan,4xnihxcoXWK3UqryOSnbw5,Dancing With Your Ghost,1TQXIltqoZ5XXyfCbAeSQQ,77,"['alt z', 'electropop', 'pop']",0.629,0.328,11,-8.284,1,0.029,0.768,2.5e-05,0.103,0.389,74.953,audio_features,spotify:track:1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/tracks/1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/audio-analysis/1TQXIltqoZ5XXyfCbAeSQQ,197732,4
2019,US,Germ,4OYIkXBBN6ET96coWyWAXh,AWKWARD CAR DRIVE,3aEDTqPcVXDiuKXaedAZgx,68,"['dark trap', 'underground hip hop', 'vapor trap']",0.81,0.438,8,-9.587,1,0.58,0.0134,0.0,0.0851,0.137,82.943,audio_features,spotify:track:3aEDTqPcVXDiuKXaedAZgx,https://api.spotify.com/v1/tracks/3aEDTqPcVXDiuKXaedAZgx,https://api.spotify.com/v1/audio-analysis/3aEDTqPcVXDiuKXaedAZgx,109898,4
2019,US,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,Ransom (with Juice WRLD) - Remix,2WsuSYJNXGKXVYkHPnq2yp,71,"['melodic rap', 'pluggnb', 'rap', 'trap']",0.684,0.671,2,-6.424,0,0.289,0.0119,0.0,0.0769,0.45,179.987,audio_features,spotify:track:2WsuSYJNXGKXVYkHPnq2yp,https://api.spotify.com/v1/tracks/2WsuSYJNXGKXVYkHPnq2yp,https://api.spotify.com/v1/audio-analysis/2WsuSYJNXGKXVYkHPnq2yp,171253,4
2019,GB,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,Ransom (with Juice WRLD) - Remix,2WsuSYJNXGKXVYkHPnq2yp,71,"['melodic rap', 'pluggnb', 'rap', 'trap']",0.684,0.671,2,-6.424,0,0.289,0.0119,0.0,0.0769,0.45,179.987,audio_features,spotify:track:2WsuSYJNXGKXVYkHPnq2yp,https://api.spotify.com/v1/tracks/2WsuSYJNXGKXVYkHPnq2yp,https://api.spotify.com/v1/audio-analysis/2WsuSYJNXGKXVYkHPnq2yp,171253,4
